,participant_id,Sentence ID,Iteration,probability,Expected Transcription,large,base,medium,small,tiny
2828,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,,I plead allegiance to the flag.,,I plead allegiance to the flag.
2829,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,,I plead allegiance to the flag.,,
2830,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,,I plead allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.
2831,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,,I plead allegiance to the flag.,I plead allegiance to the flag.,
2832,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,,,,I plead allegiance to the flag.
2833,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,,,,
2834,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,,,I plead allegiance to the flag.,I plead allegiance to the flag.
2835,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,,,I plead allegiance to the flag.,
2836,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,I plead allegiance to the flag.,I plead allegiance to the flag.,,I plead allegiance to the flag.
2837,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,I plead allegiance to the flag.,I plead allegiance to the flag.,,
2838,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,I plead allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.
2839,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,I plead allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,
2840,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,I plead allegiance to the flag.,,,I plead allegiance to the flag.
2841,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,I plead allegiance to the flag.,,,
2842,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,I plead allegiance to the flag.,,I plead allegiance to the flag.,I plead allegiance to the flag.
2843,t2,93_3,L1,high prob,I pledge allegiance to the flag.,Thank you.,I plead allegiance to the flag.,,I plead allegiance to the flag.,
2844,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,,I plead allegiance to the flag.,,I plead allegiance to the flag.
2845,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,,I plead allegiance to the flag.,,
2846,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,,I plead allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.
2847,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,,I plead allegiance to the flag.,I plead allegiance to the flag.,
2848,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,,,,I plead allegiance to the flag.
2849,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,,,,
2850,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,,,I plead allegiance to the flag.,I plead allegiance to the flag.
2851,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,,,I plead allegiance to the flag.,
2852,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,,I plead allegiance to the flag.
2853,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,,
2854,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.
2855,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,
2856,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,,,I plead allegiance to the flag.
2857,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,,,
2858,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,,I plead allegiance to the flag.,I plead allegiance to the flag.
2859,t2,93_3,L1,high prob,I pledge allegiance to the flag.,I plead allegiance to the flag.,I plead allegiance to the flag.,,I plead allegiance to the flag.,
2860,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,,,,I want to breathe in my dog.
2861,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,,,,
2862,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,,,I want to burp in my dog.,I want to breathe in my dog.
2863,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,,,I want to burp in my dog.,
2864,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,,I want to burp in my dog.,,I want to breathe in my dog.
2865,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,,I want to burp in my dog.,,
2866,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,,I want to burp in my dog.,I want to burp in my dog.,I want to breathe in my dog.
2867,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,,I want to burp in my dog.,I want to burp in my dog.,
2868,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,I want to breathe in my dog.,,,I want to breathe in my dog.
2869,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,I want to breathe in my dog.,,,
2870,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,I want to breathe in my dog.,,I want to burp in my dog.,I want to breathe in my dog.
2871,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,I want to breathe in my dog.,,I want to burp in my dog.,
2872,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,I want to breathe in my dog.,I want to burp in my dog.,,I want to breathe in my dog.
2873,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,I want to breathe in my dog.,I want to burp in my dog.,,
2874,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,I want to breathe in my dog.,I want to burp in my dog.,I want to burp in my dog.,I want to breathe in my dog.
2875,t2,82_1,L1,nonword,I want to breep in my dog.,Thank you.,I want to breathe in my dog.,I want to burp in my dog.,I want to burp in my dog.,
2876,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,,,,I want to breathe in my dog.
2877,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,,,,
2878,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,,,I want to burp in my dog.,I want to breathe in my dog.
2879,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,,,I want to burp in my dog.,
2880,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,,I want to burp in my dog.,,I want to breathe in my dog.
2881,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,,I want to burp in my dog.,,
2882,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,,I want to burp in my dog.,I want to burp in my dog.,I want to breathe in my dog.
2883,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,,I want to burp in my dog.,I want to burp in my dog.,
2884,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,I want to breathe in my dog.,,,I want to breathe in my dog.
2885,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,I want to breathe in my dog.,,,
2886,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,I want to breathe in my dog.,,I want to burp in my dog.,I want to breathe in my dog.
2887,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,I want to breathe in my dog.,,I want to burp in my dog.,
2888,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,I want to breathe in my dog.,I want to burp in my dog.,,I want to breathe in my dog.
2889,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,I want to breathe in my dog.,I want to burp in my dog.,,
2890,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,I want to breathe in my dog.,I want to burp in my dog.,I want to burp in my dog.,I want to breathe in my dog.
2891,t2,82_1,L1,nonword,I want to breep in my dog.,I want to grip in my dog.,I want to breathe in my dog.,I want to burp in my dog.,I want to burp in my dog.,
2892,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,"In the pound, you were squawking dog.","In the pound, there was one quacking dog.","In the pound, there was one quacking dog.",
2893,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,"In the pound, you were squawking dog.","In the pound, there was one quacking dog.","In the pound, there was one quacking dog.","In the pound, you are in a quacking dog."
2894,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,"In the pound, you were squawking dog.","In the pound, there was one quacking dog.",,
2895,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,"In the pound, you were squawking dog.","In the pound, there was one quacking dog.",,"In the pound, you are in a quacking dog."
2896,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,"In the pound, you were squawking dog.",,"In the pound, there was one quacking dog.",
2897,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,"In the pound, you were squawking dog.",,"In the pound, there was one quacking dog.","In the pound, you are in a quacking dog."
2898,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,"In the pound, you were squawking dog.",,,
2899,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,"In the pound, you were squawking dog.",,,"In the pound, you are in a quacking dog."
2900,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,,"In the pound, there was one quacking dog.","In the pound, there was one quacking dog.",
2901,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,,"In the pound, there was one quacking dog.","In the pound, there was one quacking dog.","In the pound, you are in a quacking dog."
2902,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,,"In the pound, there was one quacking dog.",,
2903,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,,"In the pound, there was one quacking dog.",,"In the pound, you are in a quacking dog."
2904,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,,,"In the pound, there was one quacking dog.",
2905,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,,,"In the pound, there was one quacking dog.","In the pound, you are in a quacking dog."
2906,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,,,,
2907,t2,81_2,L2,high prob,In the pond there was one quacking duck.,Thank you.,,,,"In the pound, you are in a quacking dog."
2908,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,"In the pound, you were squawking dog.","In the pound, there was one quacking dog.","In the pound, there was one quacking dog.",
2909,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,"In the pound, you were squawking dog.","In the pound, there was one quacking dog.","In the pound, there was one quacking dog.","In the pound, you are in a quacking dog."
2910,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,"In the pound, you were squawking dog.","In the pound, there was one quacking dog.",,
2911,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,"In the pound, you were squawking dog.","In the pound, there was one quacking dog.",,"In the pound, you are in a quacking dog."
2912,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,"In the pound, you were squawking dog.",,"In the pound, there was one quacking dog.",
2913,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,"In the pound, you were squawking dog.",,"In the pound, there was one quacking dog.","In the pound, you are in a quacking dog."
2914,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,"In the pound, you were squawking dog.",,,
2915,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,"In the pound, you were squawking dog.",,,"In the pound, you are in a quacking dog."
2916,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,,"In the pound, there was one quacking dog.","In the pound, there was one quacking dog.",
2917,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,,"In the pound, there was one quacking dog.","In the pound, there was one quacking dog.","In the pound, you are in a quacking dog."
2918,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,,"In the pound, there was one quacking dog.",,
2919,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,,"In the pound, there was one quacking dog.",,"In the pound, you are in a quacking dog."
2920,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,,,"In the pound, there was one quacking dog.",
2921,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,,,"In the pound, there was one quacking dog.","In the pound, you are in a quacking dog."
2922,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,,,,
2923,t2,81_2,L2,high prob,In the pond there was one quacking duck.,In the pound there was one quacking dog.,,,,"In the pound, you are in a quacking dog."
2924,t2,15_2,L2,high prob,My friend likes pepperoni on his pizza.,My friends like paparazzi on his pizza.,My friends like Paparani on his pizza.,My friends like praparani on his pizza.,My friends like proper running on kids pizza.,"My friends like Traparani, Onke's Pizza."
2925,t2,49_3,L1,low prob,The boy will grow to become a salt.,The boy will grow to become a salt.,The boy will grow to become a thought.,The boy will grow to become a sort.,The boy will grow to become a thought.,The boy will grow to become a thought.
2926,t2,58_1,L1,low prob,Inside the nest sat a beautiful table.,"Inside the nest, set a beautiful table.","Inside the nest, set a beautiful table.","Inside the nest, set a beautiful table.","Inside the nest, set a beautiful table.","Inside the nest, set a beautiful table."
2927,t2,16_1,L1,low prob,On the ceiling I saw a creepy-crawly bag.,"On the ceiling, I saw a creepy crawly bag.",On the ceiling I saw a creepy crawly bag.,"On the ceiling, I saw a creepy crawly bag.","On the ceiling, I saw a creepy crawly bag.",On the ceiling I saw a creepy crawly bag.
2928,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",,"When we lost electricity, we had to light a monster.",,When we lost in elasticity we had to light and monster.
2929,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",,"When we lost electricity, we had to light a monster.",,
2930,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",,"When we lost electricity, we had to light a monster.","When we lost elasticity, we had to light a monster.",When we lost in elasticity we had to light and monster.
2931,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",,"When we lost electricity, we had to light a monster.","When we lost elasticity, we had to light a monster.",
2932,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",,,,When we lost in elasticity we had to light and monster.
2933,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",,,,
2934,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",,,"When we lost elasticity, we had to light a monster.",When we lost in elasticity we had to light and monster.
2935,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",,,"When we lost elasticity, we had to light a monster.",
2936,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",When we lost elasticity we had to light and monster.,"When we lost electricity, we had to light a monster.",,When we lost in elasticity we had to light and monster.
2937,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",When we lost elasticity we had to light and monster.,"When we lost electricity, we had to light a monster.",,
2938,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",When we lost elasticity we had to light and monster.,"When we lost electricity, we had to light a monster.","When we lost elasticity, we had to light a monster.",When we lost in elasticity we had to light and monster.
2939,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",When we lost elasticity we had to light and monster.,"When we lost electricity, we had to light a monster.","When we lost elasticity, we had to light a monster.",
2940,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",When we lost elasticity we had to light and monster.,,,When we lost in elasticity we had to light and monster.
2941,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",When we lost elasticity we had to light and monster.,,,
2942,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",When we lost elasticity we had to light and monster.,,"When we lost elasticity, we had to light a monster.",When we lost in elasticity we had to light and monster.
2943,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.","When we lost elasticity, we had to lighten Monster.",When we lost elasticity we had to light and monster.,,"When we lost elasticity, we had to light a monster.",
2944,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,,"When we lost electricity, we had to light a monster.",,When we lost in elasticity we had to light and monster.
2945,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,,"When we lost electricity, we had to light a monster.",,
2946,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,,"When we lost electricity, we had to light a monster.","When we lost elasticity, we had to light a monster.",When we lost in elasticity we had to light and monster.
2947,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,,"When we lost electricity, we had to light a monster.","When we lost elasticity, we had to light a monster.",
2948,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,,,,When we lost in elasticity we had to light and monster.
2949,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,,,,
2950,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,,,"When we lost elasticity, we had to light a monster.",When we lost in elasticity we had to light and monster.
2951,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,,,"When we lost elasticity, we had to light a monster.",
2952,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,When we lost elasticity we had to light and monster.,"When we lost electricity, we had to light a monster.",,When we lost in elasticity we had to light and monster.
2953,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,When we lost elasticity we had to light and monster.,"When we lost electricity, we had to light a monster.",,
2954,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,When we lost elasticity we had to light and monster.,"When we lost electricity, we had to light a monster.","When we lost elasticity, we had to light a monster.",When we lost in elasticity we had to light and monster.
2955,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,When we lost elasticity we had to light and monster.,"When we lost electricity, we had to light a monster.","When we lost elasticity, we had to light a monster.",
2956,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,When we lost elasticity we had to light and monster.,,,When we lost in elasticity we had to light and monster.
2957,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,When we lost elasticity we had to light and monster.,,,
2958,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,When we lost elasticity we had to light and monster.,,"When we lost elasticity, we had to light a monster.",When we lost in elasticity we had to light and monster.
2959,t2,89_1,L2,nonword,"When we lost elecSISSity, we had to light a monster.",Thank you.,When we lost elasticity we had to light and monster.,,"When we lost elasticity, we had to light a monster.",
2960,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,,,,There's one bathroom for the boys and one for girls.
2961,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,,,,
2962,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,,,There's one baton for the boys and one for girls.,There's one bathroom for the boys and one for girls.
2963,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,,,There's one baton for the boys and one for girls.,
2964,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,,There's one bathroom for the boys and one for girls.,,There's one bathroom for the boys and one for girls.
2965,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,,There's one bathroom for the boys and one for girls.,,
2966,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,,There's one bathroom for the boys and one for girls.,There's one baton for the boys and one for girls.,There's one bathroom for the boys and one for girls.
2967,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,,There's one bathroom for the boys and one for girls.,There's one baton for the boys and one for girls.,
2968,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,There's one bathroom for the boys and one for girls.,,,There's one bathroom for the boys and one for girls.
2969,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,There's one bathroom for the boys and one for girls.,,,
2970,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,There's one bathroom for the boys and one for girls.,,There's one baton for the boys and one for girls.,There's one bathroom for the boys and one for girls.
2971,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,There's one bathroom for the boys and one for girls.,,There's one baton for the boys and one for girls.,
2972,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,There's one bathroom for the boys and one for girls.,There's one bathroom for the boys and one for girls.,,There's one bathroom for the boys and one for girls.
2973,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,There's one bathroom for the boys and one for girls.,There's one bathroom for the boys and one for girls.,,
2974,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,There's one bathroom for the boys and one for girls.,There's one bathroom for the boys and one for girls.,There's one baton for the boys and one for girls.,There's one bathroom for the boys and one for girls.
2975,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",There is one button for the boys and one for girls.,There's one bathroom for the boys and one for girls.,There's one bathroom for the boys and one for girls.,There's one baton for the boys and one for girls.,
2976,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,,,,There's one bathroom for the boys and one for girls.
2977,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,,,,
2978,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,,,There's one baton for the boys and one for girls.,There's one bathroom for the boys and one for girls.
2979,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,,,There's one baton for the boys and one for girls.,
2980,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,,There's one bathroom for the boys and one for girls.,,There's one bathroom for the boys and one for girls.
2981,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,,There's one bathroom for the boys and one for girls.,,
2982,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,,There's one bathroom for the boys and one for girls.,There's one baton for the boys and one for girls.,There's one bathroom for the boys and one for girls.
2983,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,,There's one bathroom for the boys and one for girls.,There's one baton for the boys and one for girls.,
2984,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,There's one bathroom for the boys and one for girls.,,,There's one bathroom for the boys and one for girls.
2985,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,There's one bathroom for the boys and one for girls.,,,
2986,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,There's one bathroom for the boys and one for girls.,,There's one baton for the boys and one for girls.,There's one bathroom for the boys and one for girls.
2987,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,There's one bathroom for the boys and one for girls.,,There's one baton for the boys and one for girls.,
2988,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,There's one bathroom for the boys and one for girls.,There's one bathroom for the boys and one for girls.,,There's one bathroom for the boys and one for girls.
2989,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,There's one bathroom for the boys and one for girls.,There's one bathroom for the boys and one for girls.,,
2990,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,There's one bathroom for the boys and one for girls.,There's one bathroom for the boys and one for girls.,There's one baton for the boys and one for girls.,There's one bathroom for the boys and one for girls.
2991,t2,98_3,L2,high prob,"There is one bathroom for the boys, and one for girls.",Thank you.,There's one bathroom for the boys and one for girls.,There's one bathroom for the boys and one for girls.,There's one baton for the boys and one for girls.,
2992,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,,,,I want to sleep in my dog.
2993,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,,,,
2994,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,,,I want to sleep in my dog.,I want to sleep in my dog.
2995,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,,,I want to sleep in my dog.,
2996,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,,I want to sleep in my dog.,,I want to sleep in my dog.
2997,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,,I want to sleep in my dog.,,
2998,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.
2999,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,,I want to sleep in my dog.,I want to sleep in my dog.,
3000,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,I want to sleep in my dog.,,,I want to sleep in my dog.
3001,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,I want to sleep in my dog.,,,
3002,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,I want to sleep in my dog.,,I want to sleep in my dog.,I want to sleep in my dog.
3003,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,I want to sleep in my dog.,,I want to sleep in my dog.,
3004,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,I want to sleep in my dog.,I want to sleep in my dog.,,I want to sleep in my dog.
3005,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,I want to sleep in my dog.,I want to sleep in my dog.,,
3006,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.
3007,t2,82_3,L2,low prob,I want to sleep in my dog.,Thank you.,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,
3008,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,,,,I want to sleep in my dog.
3009,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,,,,
3010,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,,,I want to sleep in my dog.,I want to sleep in my dog.
3011,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,,,I want to sleep in my dog.,
3012,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,,I want to sleep in my dog.,,I want to sleep in my dog.
3013,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,,I want to sleep in my dog.,,
3014,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.
