participant_id,sentence_id,probability,unique_iterations,best_wer_across_iterations,best_iteration,best_model
t55,18_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,18_3,low prob,"['L1', 'L2']",0.0,L1,large
t55,19_1,low prob,"['L2', 'L1']",0.0,L1,large
t55,19_3,high prob,"['L1', 'L2']",0.0,L1,large
t55,1_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,1_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,20_1,low prob,"['L1', 'L2']",0.0,L1,large
t55,20_3,high prob,"['L2', 'L1']",0.0,L1,large
t55,21_1,low prob,"['L1', 'L2']",0.0,L1,large
t55,21_3,high prob,"['L2', 'L1']",0.0,L1,large
t55,22_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,22_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,23_2,high prob,"['L2', 'L1']",0.0,L1,large
t55,23_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,24_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,24_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,25_1,high prob,"['L1', 'L2']",0.0,L2,large
t55,25_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,26_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,26_3,low prob,"['L2', 'L1']",0.0,L2,large
t55,27_1,low prob,"['L1', 'L2']",0.0,L1,large
t55,27_3,high prob,"['L2', 'L1']",0.0,L1,large
t55,28_2,high prob,"['L1', 'L2']",0.0,L1,large
t55,28_3,low prob,"['L1', 'L2']",0.0,L1,large
t55,29_1,low prob,"['L2', 'L1']",0.0,L1,large
t55,29_2,high prob,"['L1', 'L2']",0.0,L1,large
t55,2_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,2_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,30_1,low prob,"['L2', 'L1']",0.0,L1,large
t55,30_2,high prob,"['L1', 'L2']",0.0,L1,large
t55,31_2,high prob,"['L1', 'L2']",0.0,L1,large
t55,31_3,low prob,"['L1', 'L2']",0.0,L1,large
t55,32_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,32_2,low prob,"['L1', 'L2']",0.0,L1,large
t55,33_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,33_2,low prob,"['L1', 'L2']",0.0,L1,large
t55,34_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,34_2,low prob,"['L1', 'L2']",0.0,L1,large
t55,35_1,low prob,"['L2', 'L1']",0.0,L1,large
t55,35_3,high prob,"['L1', 'L2']",0.0,L1,large
t55,36_2,low prob,"['L1', 'L2']",0.0,L1,large
t55,36_3,high prob,"['L1', 'L2']",0.125,L1,large
t55,37_2,low prob,"['L1', 'L2']",0.0,L2,large
t55,37_3,high prob,"['L1', 'L2']",0.0,L1,large
t55,38_2,high prob,"['L2', 'L1']",0.0,L1,large
t55,38_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,39_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,39_3,high prob,"['L2', 'L1']",0.0,L1,large
t55,3_2,high prob,"['L2', 'L1']",0.0,L1,large
t55,3_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,40_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,40_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,41_2,high prob,"['L2', 'L1']",0.0,L1,large
t55,41_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,42_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,42_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,43_1,low prob,"['L1', 'L2']",0.0,L1,large
t55,43_2,high prob,"['L2', 'L1']",0.0,L1,large
t55,44_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,44_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,45_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,45_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,46_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,46_3,high prob,"['L2', 'L1']",0.0,L1,large
t55,47_2,high prob,"['L2', 'L1']",0.0,L1,large
t55,47_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,48_2,low prob,"['L1', 'L2']",0.0,L1,large
t55,48_3,high prob,"['L1', 'L2']",0.0,L1,large
t55,49_2,high prob,"['L1', 'L2']",0.0,L1,large
t55,49_3,low prob,"['L1', 'L2']",0.0,L1,large
t55,4_1,low prob,"['L1', 'L2']",0.125,L1,large
t55,4_2,high prob,"['L2', 'L1']",0.0,L1,large
t55,50_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,50_2,low prob,"['L1', 'L2']",0.0,L1,large
t55,51_2,high prob,"['L1', 'L2']",0.0,L1,large
t55,51_3,low prob,"['L1', 'L2']",0.0,L1,large
t55,52_1,low prob,"['L2', 'L1']",0.0,L2,large
t55,52_2,high prob,"['L1', 'L2']",0.0,L2,large
t55,53_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,53_3,low prob,"['L1', 'L2']",0.0,L1,large
t55,54_1,low prob,"['L2', 'L1']",0.2222222222222222,L1,large
t55,54_3,high prob,"['L1', 'L2']",0.2,L1,large
t55,55_1,low prob,"['L2', 'L1']",0.0,L1,large
t55,55_2,high prob,"['L1', 'L2']",0.0,L1,large
t55,56_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,56_2,low prob,"['L1', 'L2']",0.0,L1,large
t55,57_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,57_3,low prob,"['L1', 'L2']",0.0,L1,large
t55,58_1,low prob,"['L1', 'L2']",0.0,L1,large
t55,58_3,high prob,"['L2', 'L1']",0.0,L1,large
t55,59_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,59_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,5_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,5_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,60_1,low prob,"['L2', 'L1']",0.0,L1,large
t55,60_2,high prob,"['L1', 'L2']",0.0,L1,large
t55,61_2,low prob,"['L1', 'L2']",0.1111111111111111,L1,large
t55,61_3,high prob,"['L1', 'L2']",0.1111111111111111,L1,large
t55,62_1,low prob,"['L2', 'L1']",0.0,L1,large
t55,62_2,high prob,"['L1', 'L2']",0.0,L1,large
t55,63_1,low prob,"['L2', 'L1']",0.0,L1,large
t55,63_2,high prob,"['L1', 'L2']",0.0,L1,large
t55,64_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,64_2,low prob,"['L1', 'L2']",0.0,L1,medium
t55,65_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,65_3,low prob,"['L1', 'L2']",0.0,L1,large
t55,66_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,66_3,low prob,"['L1', 'L2']",0.0,L1,large
t55,67_2,low prob,"['L1', 'L2']",0.0,L1,large
t55,67_3,high prob,"['L1', 'L2']",0.0,L1,large
t55,68_1,low prob,"['L1', 'L2']",0.0,L1,large
t55,68_2,high prob,"['L2', 'L1']",0.0,L1,large
t55,69_1,low prob,"['L1', 'L2']",0.0,L1,large
t55,69_3,high prob,"['L2', 'L1']",0.0,L1,large
t55,6_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,6_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,70_1,low prob,"['L1', 'L2']",0.0,L1,large
t55,70_2,high prob,"['L2', 'L1']",0.0,L1,large
t55,71_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,71_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,72_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,72_3,high prob,"['L2', 'L1']",0.0,L1,large
t55,73_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,73_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,74_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,74_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,75_2,high prob,"['L2', 'L1']",0.0,L1,large
t55,75_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,76_1,low prob,"['L1', 'L2']",0.0,L1,large
t55,76_3,high prob,"['L2', 'L1']",0.0,L1,large
t55,77_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,77_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,78_2,high prob,"['L1', 'L2']",0.0,L2,large
t55,78_3,low prob,"['L1', 'L2']",0.0,L1,large
t55,79_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,79_3,low prob,"['L1', 'L2']",0.0,L1,large
t55,7_1,low prob,"['L1', 'L2']",0.0,L1,large
t55,7_3,high prob,"['L2', 'L1']",0.0,L1,large
t55,80_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,80_2,low prob,"['L1', 'L2']",0.0,L1,large
t55,81_1,low prob,"['L2', 'L1']",0.0,L1,large
t55,81_2,high prob,"['L1', 'L2']",0.0,L1,large
t55,82_2,high prob,"['L1', 'L2']",0.0,L1,large
t55,82_3,low prob,"['L1', 'L2']",0.0,L1,large
t55,83_2,low prob,"['L1', 'L2']",0.0,L1,large
t55,83_3,high prob,"['L1', 'L2']",0.0,L1,large
t55,84_1,low prob,"['L2', 'L1']",0.0,L1,large
t55,84_3,high prob,"['L1', 'L2']",0.0,L1,large
t55,85_1,low prob,"['L2', 'L1']",0.0,L1,large
t55,85_3,high prob,"['L1', 'L2']",0.0,L1,large
t55,86_2,low prob,"['L1', 'L2']",0.0,L1,large
t55,86_3,high prob,"['L1', 'L2']",0.0,L1,large
t55,87_2,high prob,"['L1', 'L2']",0.0,L1,large
t55,87_3,low prob,"['L1', 'L2']",0.0,L1,large
t55,88_1,high prob,"['L1', 'L2']",0.0,L1,large
t55,88_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,89_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,89_3,high prob,"['L2', 'L1']",0.0,L1,large
t55,8_1,low prob,"['L2', 'L1']",0.0,L1,large
t55,8_2,high prob,"['L1', 'L2']",0.0,L1,large
t55,90_1,low prob,"['L1', 'L2']",0.0,L1,large
t55,90_2,high prob,"['L2', 'L1']",0.0,L1,large
t55,91_1,low prob,"['L1', 'L2']",0.0,L1,large
t55,91_2,high prob,"['L2', 'L1']",0.0,L1,large
t55,92_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,92_3,high prob,"['L2', 'L1']",0.0,L1,large
t55,93_2,low prob,"['L2', 'L1']",0.0,L1,large
t55,93_3,high prob,"['L2', 'L1']",0.0,L1,large
t55,94_2,low prob,"['L2', 'L1']",0.0909090909090909,L1,large
t55,94_3,high prob,"['L2', 'L1']",0.0909090909090909,L1,large
t55,95_1,low prob,"['L1', 'L2']",0.2222222222222222,L2,large
t55,95_3,high prob,"['L2', 'L1']",0.1111111111111111,L2,large
t55,96_2,high prob,"['L2', 'L1']",0.0,L1,large
t55,96_3,low prob,"['L2', 'L1']",0.0,L1,large
t55,97_1,low prob,"['L1', 'L2']",0.0,L1,large
t55,97_3,high prob,"['L2', 'L1']",0.0,L1,large
t55,98_1,low prob,"['L2', 'L1']",0.1818181818181818,L1,large
t55,98_3,high prob,"['L1', 'L2']",0.0,L1,large
t55,99_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,99_3,low prob,"['L1', 'L2']",0.0,L1,large
t55,9_1,high prob,"['L2', 'L1']",0.0,L1,large
t55,9_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,100_2,low prob,"['L2', 'L1']",0.0,L1,large
t56,100_3,high prob,"['L2', 'L1']",0.0,L1,large
t56,10_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,10_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,11_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,11_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,12_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,12_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,13_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,13_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,14_1,low prob,"['L2', 'L1']",0.0,L1,base
t56,14_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,15_2,high prob,"['R1P1', 'L1', 'L2', 'R1P2']",0.0,L1,large
t56,15_3,low prob,"['R1P1', 'L1', 'R1P2', 'L2']",0.0,L1,large
t56,16_1,low prob,"['L2', 'L1']",0.0,L1,small
t56,16_2,high prob,"['L1', 'L2']",0.1111111111111111,L1,large
t56,17_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,17_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,18_1,high prob,"['L1', 'L2']",0.0,L1,large
t56,18_3,low prob,"['L2', 'L1']",0.0,L1,large
t56,19_1,low prob,"['L1', 'L2']",0.0,L1,large
t56,19_3,high prob,"['L2', 'L1']",0.0,L1,large
t56,1_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,1_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,20_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,20_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,21_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,21_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,22_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,22_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,23_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,23_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,24_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,24_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,25_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,25_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,26_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,26_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,27_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,27_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,28_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,28_3,low prob,"['L2', 'L1']",0.0,L1,large
t56,29_1,low prob,"['L1', 'L2']",0.0,L1,large
t56,29_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,2_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,2_3,low prob,"['L1', 'L2']",0.0,L2,large
t56,30_1,low prob,"['L1', 'L2']",0.0,L1,large
t56,30_2,high prob,"['L2', 'L1']",0.0,L2,large
t56,31_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,31_3,low prob,"['L2', 'L1']",0.0,L1,large
t56,32_1,high prob,"['L1', 'L2']",0.0,L1,large
t56,32_2,low prob,"['L2', 'L1']",0.0,L1,large
t56,33_1,high prob,"['L1', 'L2']",0.0,L1,large
t56,33_2,low prob,"['L2', 'L1']",0.0,L1,large
t56,34_1,high prob,"['L1', 'L2']",0.0,L1,large
t56,34_2,low prob,"['L2', 'L1']",0.0,L1,large
t56,35_1,low prob,"['L1', 'L2']",0.0,L1,large
t56,35_3,high prob,"['L2', 'L1']",0.0,L1,large
t56,36_2,low prob,"['L2', 'L1']",0.0,L1,large
t56,36_3,high prob,"['L2', 'L1']",0.0,L2,tiny
t56,37_2,low prob,"['L2', 'L1']",0.0,L1,large
t56,37_3,high prob,"['L2', 'L1']",0.0,L1,large
t56,38_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,38_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,39_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,39_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,3_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,3_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,40_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,40_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,41_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,41_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,42_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,42_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,43_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,43_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,44_1,high prob,"['R1P1', 'L2', 'L1', 'R1P2']",0.0,L1,large
t56,44_2,low prob,"['R1P1', 'L1', 'L2', 'R1P2']",0.0,L1,large
t56,45_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,45_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,46_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,46_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,47_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,47_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,48_2,low prob,"['L2', 'L1']",0.0,L1,large
t56,48_3,high prob,"['L2', 'L1']",0.0,L1,large
t56,49_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,49_3,low prob,"['L2', 'L1']",0.0,L1,large
t56,4_1,low prob,"['L2', 'L1']",0.125,L1,large
t56,4_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,50_1,high prob,"['L1', 'L2']",0.0,L1,large
t56,50_2,low prob,"['L2', 'L1']",0.0,L1,large
t56,51_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,51_3,low prob,"['L2', 'L1']",0.0,L1,large
t56,52_1,low prob,"['L1', 'L2']",0.0,L1,large
t56,52_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,53_1,high prob,"['L1', 'L2']",0.0,L1,large
t56,53_3,low prob,"['L2', 'L1']",0.0,L1,large
t56,54_1,low prob,"['L1', 'L2']",0.0,L1,large
t56,54_3,high prob,"['L2', 'L1']",0.0,L1,large
t56,55_1,low prob,"['L1', 'L2']",0.0,L1,large
t56,55_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,56_1,high prob,"['L1', 'L2']",0.0,L1,large
t56,56_2,low prob,"['L2', 'L1']",0.0,L1,large
t56,57_1,high prob,"['L1', 'L2']",0.0,L1,large
t56,57_3,low prob,"['L2', 'L1']",0.0,L1,large
t56,58_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,58_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,59_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,59_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,5_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,5_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,60_1,low prob,"['L1', 'L2']",0.0,L1,large
t56,60_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,61_2,low prob,"['L2', 'L1']",0.1111111111111111,L1,large
t56,61_3,high prob,"['L2', 'L1']",0.1111111111111111,L1,large
t56,62_1,low prob,"['L1', 'L2']",0.0,L1,large
t56,62_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,63_1,low prob,"['L1', 'L2']",0.0,L1,large
t56,63_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,64_1,high prob,"['L1', 'L2']",0.0,L1,large
t56,64_2,low prob,"['L2', 'L1']",0.0,L1,medium
t56,65_1,high prob,"['R1P2', 'L1', 'L2', 'R1P1']",0.0,L1,large
t56,65_3,low prob,"['R1P2', 'L2', 'R1P1', 'L1']",0.0,L1,large
t56,66_1,high prob,"['L1', 'L2']",0.0,L1,large
t56,66_3,low prob,"['L2', 'L1']",0.0,L1,large
t56,67_2,low prob,"['L2', 'L1']",0.0,L1,large
t56,67_3,high prob,"['L2', 'L1']",0.0,L1,large
t56,68_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,68_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,69_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,69_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,6_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,6_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,70_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,70_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,71_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,71_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,72_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,72_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,73_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,73_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,74_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,74_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,75_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,75_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,76_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,76_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,77_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,77_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,78_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,78_3,low prob,"['L2', 'L1']",0.0,L1,large
t56,79_1,high prob,"['L1', 'L2']",0.0,L1,large
t56,79_3,low prob,"['L2', 'L1']",0.0,L1,large
t56,7_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,7_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,80_1,high prob,"['L1', 'L2']",0.0,L1,large
t56,80_2,low prob,"['L2', 'L1']",0.0,L1,large
t56,81_1,low prob,"['L1', 'L2']",0.0,L1,large
t56,81_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,82_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,82_3,low prob,"['L2', 'L1']",0.0,L1,large
t56,83_2,low prob,"['L2', 'L1']",0.0,L1,large
t56,83_3,high prob,"['L2', 'L1']",0.0,L1,large
t56,84_1,low prob,"['L1', 'L2']",0.0,L1,large
t56,84_3,high prob,"['L2', 'L1']",0.0,L1,large
t56,85_1,low prob,"['L1', 'L2']",0.0,L1,large
t56,85_3,high prob,"['L2', 'L1']",0.0,L1,large
t56,86_2,low prob,"['L2', 'L1']",0.0,L1,large
t56,86_3,high prob,"['L2', 'L1']",0.0,L1,large
t56,87_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,87_3,low prob,"['L2', 'L1']",0.0,L1,large
t56,88_1,high prob,"['L2', 'L1']",0.0,L1,large
t56,88_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,89_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,89_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,8_1,low prob,"['L1', 'L2']",0.0,L1,large
t56,8_2,high prob,"['L2', 'L1']",0.0,L1,large
t56,90_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,90_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,91_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,91_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,92_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,92_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,93_2,low prob,"['L1', 'L2']",0.0,L1,large
t56,93_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,94_2,low prob,"['L1', 'L2']",0.0909090909090909,L1,large
t56,94_3,high prob,"['L1', 'L2']",0.0909090909090909,L1,large
t56,95_1,low prob,"['R1P2', 'L2', 'L1', 'R1P1']",0.0,L1,large
t56,95_3,high prob,"['L1', 'R1P2', 'L2', 'R1P1']",0.0,L1,large
t56,96_2,high prob,"['L1', 'L2']",0.0,L1,large
t56,96_3,low prob,"['L1', 'L2']",0.0,L1,large
t56,97_1,low prob,"['L2', 'L1']",0.0,L1,large
t56,97_3,high prob,"['L1', 'L2']",0.0,L1,large
t56,98_1,low prob,"['L1', 'L2']",0.0,L1,base
t56,98_3,high prob,"['L2', 'L1']",0.0,L1,large
t56,99_1,high prob,"['L1', 'L2']",0.0,L1,large
t56,99_3,low prob,"['L2', 'L1']",0.0,L1,large
t56,9_1,high prob,"['L1', 'L2']",0.0,L1,large
t56,9_3,low prob,"['L2', 'L1']",0.0,L1,large
t57,100_2,low prob,"['L2', 'L1']",0.0,L2,large
t57,100_3,high prob,"['L2', 'L1']",0.0,L1,large
t57,10_1,low prob,"['L1', 'L2']",0.0,L1,large
t57,10_3,high prob,"['L2', 'L1']",0.0,L1,large
t57,11_2,high prob,"['L2', 'L1']",0.0,L1,large
t57,11_3,low prob,"['L2', 'L1']",0.0,L1,large
t57,12_1,high prob,"['L1', 'L2']",0.0,L1,large
t57,12_2,low prob,"['L2', 'L1']",0.0,L1,large
t57,13_1,low prob,"['L1', 'L2']",0.0,L1,large
t57,13_3,high prob,"['L2', 'L1']",0.0,L1,large
t57,14_1,low prob,"['L1', 'L2']",0.0,L1,base
t57,14_2,high prob,"['L2', 'L1']",0.0,L1,base
t57,15_2,high prob,"['L2', 'L1']",0.0,L1,large
t57,15_3,low prob,"['L2', 'L1']",0.0,L1,large
t57,16_1,low prob,"['L1', 'L2']",0.1111111111111111,L1,large
t57,16_2,high prob,"['L2', 'L1']",0.1111111111111111,L1,large
t57,17_2,high prob,"['L2', 'R4P2', 'R4P1', 'L1']",0.0,L1,large
t57,17_3,low prob,"['L2', 'R4P2', 'L1', 'R4P1']",0.0,L1,large
t57,18_1,high prob,"['L2', 'L1']",0.0,L1,large
t57,18_3,low prob,"['L1', 'L2']",0.0,L1,large
t57,19_1,low prob,"['L2', 'L1']",0.0,L1,large
t57,19_3,high prob,"['L1', 'L2']",0.0,L1,large
t57,1_1,high prob,"['L1', 'R1P2', 'R1P1', 'L2']",0.0,L1,large
t57,1_2,low prob,"['R1P2', 'L2', 'L1', 'R1P1']",0.0,L2,large
t57,20_1,low prob,"['L1', 'L2']",0.0,L1,large
t57,20_3,high prob,"['L2', 'L1']",0.0,L1,large
t57,21_1,low prob,"['L1', 'R5P1', 'L2', 'R5P2']",0.0,L2,large
t57,21_3,high prob,"['L2', 'R5P1', 'R5P2', 'L1']",0.0,L1,large
t57,22_1,high prob,"['L1', 'L2']",0.0,L1,large
t57,22_3,low prob,"['L2', 'L1']",0.0,L1,large
t57,23_2,high prob,"['L2', 'L1']",0.0,L1,large
t57,23_3,low prob,"['L2', 'L1']",0.0,L1,large
t57,24_1,high prob,"['L1', 'L2']",0.0,L1,large
t57,24_2,low prob,"['L2', 'L1']",0.0,L1,large
t57,25_1,high prob,"['L1', 'L2']",0.0,L2,large
t57,25_3,low prob,"['L2', 'L1']",0.0,L2,large
t57,26_1,high prob,"['L1', 'L2']",0.0,L1,large
t57,26_3,low prob,"['L2', 'L1']",0.0,L1,base
t57,27_1,low prob,"['L1', 'L2']",0.0,L1,large
t57,27_3,high prob,"['L2', 'L1']",0.0,L1,large
t57,28_2,high prob,"['L1', 'L2']",0.0,L1,large
t57,28_3,low prob,"['L1', 'L2']",0.0,L1,large
t57,29_1,low prob,"['L2', 'L1']",0.0,L1,large
t57,29_2,high prob,"['L1', 'L2']",0.0,L1,large
t57,2_1,high prob,"['L1', 'L2']",0.0,L1,large
t57,2_3,low prob,"['L2', 'L1']",0.0,L1,large
t57,30_1,low prob,"['L2', 'L1']",0.0,L1,large
t57,30_2,high prob,"['L1', 'L2']",0.0,L1,large
t57,31_2,high prob,"['L1', 'L2']",0.0,L1,large
t57,31_3,low prob,"['L1', 'L2']",0.0,L2,large
t57,32_1,high prob,"['L2', 'L1']",0.0,L1,large
t57,32_2,low prob,"['L1', 'L2']",0.0,L1,large
t57,33_1,high prob,"['L2', 'L1']",0.0,L2,large
t57,33_2,low prob,"['L1', 'L2']",0.0,L1,large
t57,34_1,high prob,"['L2', 'L1']",0.0,L1,large
t57,34_2,low prob,"['L1', 'L2']",0.0,L1,large
t57,35_1,low prob,"['L2', 'L1']",0.0,L1,large
t57,35_3,high prob,"['L1', 'L2']",0.0,L1,large
t57,36_2,low prob,"['L1', 'L2']",0.0,L1,large
